평가년도,도서관구분,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000004,천마초등학교,경기,남양주시,26276,1,11309,19001,16000000
2022,LIBTYPE000004,수동초등학교송천분교장,경기,남양주시,8506,0,0,0,6000000
2022,LIBTYPE000004,퇴계원초등학교,경기,남양주시,23538,0,6425,11563,11670000
2022,LIBTYPE000004,평내초등학교,경기,남양주시,19729,1,3765,6291,9200000
2022,LIBTYPE000004,풍양초등학교,경기,남양주시,15473,1,4037,5873,10000000
2022,LIBTYPE000004,호평초등학교,경기,남양주시,15147,2,3156,4345,15400000
2022,LIBTYPE000004,화접초등학교,경기,남양주시,19143,1,3671,4711,15000000
2022,LIBTYPE000004,장내초등학교,경기,남양주시,17218,1,954,1642,16800000
2022,LIBTYPE000004,남양주신촌초등학교,경기,남양주시,30883,1,10231,18792,15300000
2022,LIBTYPE000004,판곡초등학교,경기,남양주시,24133,1,7566,11856,20000000
2022,LIBTYPE000004,평동초등학교,경기,남양주시,18576,0,7398,11920,13000000
2022,LIBTYPE000004,다산별빛초등학교,경기,남양주시,3644,1,0,0,11000000
2022,LIBTYPE000004,남양주월산초등학교,경기,남양주시,10595,1,11717,19247,12000000
2022,LIBTYPE000004,심석초등학교,경기,남양주시,20693,0,5348,6118,8250000
2022,LIBTYPE000004,양오초등학교,경기,남양주시,27789,1,5433,8170,17046000
2022,LIBTYPE000004,어람초등학교,경기,남양주시,35031,0,11231,13492,18000000
2022,LIBTYPE000004,사능초등학교,경기,남양주시,15967,1,2327,3506,7800000
2022,LIBTYPE000004,남양주백봉초등학교,경기,남양주시,23534,0,5560,8325,11700000
2022,LIBTYPE000004,예봉초등학교,경기,남양주시,24242,1,8859,14610,18000000
2022,LIBTYPE000004,가운초등학교,경기,남양주시,17143,0,7223,9454,10000000
2022,LIBTYPE000004,구룡초등학교,경기,남양주시,28635,0,12012,17030,20000000
2022,LIBTYPE000004,차산초등학교,경기,남양주시,19609,0,5174,8980,11500000
2022,LIBTYPE000004,진접초등학교,경기,남양주시,23997,0,9793,17549,15600000
2022,LIBTYPE000004,부평초등학교,경기,남양주시,18535,1,253,684,15000000
2022,LIBTYPE000004,주곡초등학교,경기,남양주시,22116,1,6154,8158,17000000
2022,LIBTYPE000004,화봉초등학교,경기,남양주시,18880,0,2429,3988,15000000
2022,LIBTYPE000004,별가람중학교,경기,남양주시,14574,1,2652,3440,16500000
2022,LIBTYPE000004,심석중학교,경기,남양주시,18829,1,1672,1839,14000000
2022,LIBTYPE000004,남양주다산중학교,경기,남양주시,9887,2,1682,2377,24560000
2022,LIBTYPE000004,금곡중학교,경기,남양주시,17105,1,821,1376,10960000
2022,LIBTYPE000004,다산한강중학교,경기,남양주시,5645,1,1138,1744,12963000
2022,LIBTYPE000004,덕소중학교,경기,남양주시,17417,2,1410,1818,15500000
2022,LIBTYPE000004,도농중학교,경기,남양주시,21518,0,480,558,12294000
2022,LIBTYPE000004,진접중학교,경기,남양주시,16424,1,775,1057,10000000
2022,LIBTYPE000004,마석중학교,경기,남양주시,19677,1,2857,4871,19000000
2022,LIBTYPE000004,미금중학교,경기,남양주시,12754,1,873,992,10640000
2022,LIBTYPE000004,별내중학교,경기,남양주시,21326,0,1165,2530,13000000
2022,LIBTYPE000004,송라중학교,경기,남양주시,20420,0,3176,4878,18409000
2022,LIBTYPE000004,오남중학교,경기,남양주시,21052,0,2483,3452,13000000
2022,LIBTYPE000004,와부중학교,경기,남양주시,22112,0,3255,4498,16540000
2022,LIBTYPE000004,진건중학교,경기,남양주시,14489,1,942,1252,11400000
2022,LIBTYPE000004,퇴계원중학교,경기,남양주시,15492,1,1087,2134,28000000
2022,LIBTYPE000004,다산새봄중학교,경기,남양주시,0,1,0,0,20000000
2022,LIBTYPE000004,호평중학교,경기,남양주시,19925,1,2472,3826,16500000
2022,LIBTYPE000004,화광중학교,경기,남양주시,14798,1,1804,3288,11500000
2022,LIBTYPE000004,장내중학교,경기,남양주시,19517,1,924,2263,17040000
2022,LIBTYPE000004,평내중학교,경기,남양주시,22365,1,2546,4072,15740000
2022,LIBTYPE000004,하랑중학교,경기,남양주시,1872,1,318,478,12100000
2022,LIBTYPE000004,광동중학교,경기,남양주시,14461,1,1463,3393,10000000
2022,LIBTYPE000004,동화중학교,경기,남양주시,13329,1,725,950,9600000
2022,LIBTYPE000004,양오중학교,경기,남양주시,16956,1,1028,2717,13000000
2022,LIBTYPE000004,어람중학교,경기,남양주시,19692,1,1908,2706,16000000
2022,LIBTYPE000004,판곡중학교,경기,남양주시,23547,0,2000,2136,18532000
2022,LIBTYPE000004,광릉중학교,경기,남양주시,14077,1,1576,2103,10200000
2022,LIBTYPE000004,예봉중학교,경기,남양주시,18418,1,1985,3282,15000000
2022,LIBTYPE000004,수동중학교,경기,남양주시,7560,1,1400,2231,8410000
2022,LIBTYPE000004,천마중학교,경기,남양주시,10961,1,1951,3101,16000000
2022,LIBTYPE000004,한별중학교,경기,남양주시,11354,0,2260,3698,15000000
2022,LIBTYPE000004,연세중학교,경기,남양주시,9491,1,1032,1672,8400000
2022,LIBTYPE000004,가운중학교,경기,남양주시,12738,1,407,481,10700000
2022,LIBTYPE000004,풍양중학교,경기,남양주시,18392,1,2466,4221,19442000
2022,LIBTYPE000004,주곡중학교,경기,남양주시,17388,1,1222,1498,20000000
2022,LIBTYPE000004,구리고등학교,경기,구리시,19932,0,316,415,16000000
2022,LIBTYPE000004,구리여자고등학교,경기,구리시,16605,0,1056,1543,14800000
2022,LIBTYPE000004,수택고등학교,경기,구리시,18065,0,968,1366,15000000
2022,LIBTYPE000004,갈매고등학교,경기,구리시,13039,0,993,1314,17000000
2022,LIBTYPE000004,인창고등학교,경기,구리시,24474,0,940,1230,17350000
2022,LIBTYPE000004,토평고등학교,경기,구리시,19368,0,2199,5440,12350000
2022,LIBTYPE000004,서울삼육고등학교,경기,구리시,23148,1,858,1577,16700000
2022,LIBTYPE000004,갈매초등학교,경기,구리시,11153,1,4345,17719,22000000
2022,LIBTYPE000004,산마루초등학교,경기,구리시,12305,1,11485,19495,15000000
2022,LIBTYPE000004,교문초등학교,경기,구리시,17526,1,4156,5438,10710000
2022,LIBTYPE000004,구리초등학교,경기,구리시,26151,0,4112,6130,10130000
2022,LIBTYPE000004,구지초등학교,경기,구리시,27847,0,6286,10456,14496000
2022,LIBTYPE000004,내양초등학교,경기,구리시,11066,1,1166,1858,5000000
2022,LIBTYPE000004,도림초등학교,경기,구리시,15473,0,3234,4538,7642000
2022,LIBTYPE000004,동구초등학교,경기,구리시,17074,1,5041,8225,9407000
2022,LIBTYPE000004,동인초등학교,경기,구리시,29816,1,13638,21124,17300000
2022,LIBTYPE000004,백문초등학교,경기,구리시,29880,1,6167,7838,14400000
2022,LIBTYPE000004,부양초등학교,경기,구리시,29605,0,224,368,4994000
2022,LIBTYPE000004,수택초등학교,경기,구리시,20664,0,8315,12903,11000000
2022,LIBTYPE000004,인창초등학교,경기,구리시,21694,0,3672,4405,11000000
2022,LIBTYPE000004,장자초등학교,경기,구리시,25013,0,9350,15233,10339000
2022,LIBTYPE000004,토평초등학교,경기,구리시,16361,0,5765,9645,12100000
2022,LIBTYPE000004,건원초등학교,경기,구리시,14628,0,7685,11805,9000000
2022,LIBTYPE000004,교문중학교,경기,구리시,23407,0,951,1343,14100000
2022,LIBTYPE000004,갈매중학교,경기,구리시,11935,0,2065,3333,14000000
2022,LIBTYPE000004,구리여자중학교,경기,구리시,20175,0,1083,1652,10894000
2022,LIBTYPE000004,구리중학교,경기,구리시,18485,0,695,1096,9900000
2022,LIBTYPE000004,동구중학교,경기,구리시,20446,1,2004,2983,16788000
2022,LIBTYPE000004,인창중학교,경기,구리시,21884,0,3100,6200,16800000
2022,LIBTYPE000004,장자중학교,경기,구리시,18710,0,2535,3888,15000000
2022,LIBTYPE000004,토평중학교,경기,구리시,20701,1,328,552,13182000
2022,LIBTYPE000004,의정부고등학교,경기,의정부시,21159,0,1358,2166,19200000
2022,LIBTYPE000004,의정부여자고등학교,경기,의정부시,23668,1,1808,2594,18500000
2022,LIBTYPE000004,부용고등학교,경기,의정부시,19839,0,2453,4022,13200000
2022,LIBTYPE000004,송현고등학교,경기,의정부시,20011,0,1582,2223,22042000
2022,LIBTYPE000004,호원고등학교,경기,의정부시,21385,0,2397,3406,19287000
2022,LIBTYPE000004,효자고등학교,경기,의정부시,19038,0,1137,1632,10000000
2022,LIBTYPE000004,경민고등학교,경기,의정부시,20187,0,1660,2328,18344000
2022,LIBTYPE000004,의정부광동고등학교,경기,의정부시,18265,1,2480,3120,13000000
2022,LIBTYPE000004,상우고등학교,경기,의정부시,17984,1,977,1239,19169000
2022,LIBTYPE000004,동국대학교사범대학부속영석고등학교,경기,의정부시,13075,0,1336,2476,14900000
2022,LIBTYPE000004,발곡고등학교,경기,의정부시,18974,1,979,1625,18600000
2022,LIBTYPE000004,송양고등학교,경기,의정부시,16520,1,1806,3898,18800000
2022,LIBTYPE000004,경기북과학고등학교,경기,의정부시,27548,1,1140,1902,22000000
2022,LIBTYPE000004,의정부공업고등학교,경기,의정부시,18553,0,576,1102,14700000
2022,LIBTYPE000004,경민IT고등학교,경기,의정부시,15350,0,1254,1962,20097000
2022,LIBTYPE000004,경민비즈니스고등학교,경기,의정부시,16140,0,2693,5431,17704000
2022,LIBTYPE000004,의정부송산초등학교,경기,의정부시,14933,1,4027,5749,22500000
2022,LIBTYPE000004,가능초등학교,경기,의정부시,22862,0,11458,18880,15000000
2022,LIBTYPE000004,경의초등학교,경기,의정부시,16869,0,3582,5896,8200000
2022,LIBTYPE000004,고산초등학교,경기,의정부시,9553,1,889,1400,7440000
2022,LIBTYPE000004,금오초등학교,경기,의정부시,23963,0,2835,3512,9554000
2022,LIBTYPE000004,녹양초등학교,경기,의정부시,24688,0,9461,16087,12000000
2022,LIBTYPE000004,동암초등학교,경기,의정부시,26979,0,7633,13257,20000000
2022,LIBTYPE000004,동오초등학교,경기,의정부시,24136,0,1368,2405,6100000
2022,LIBTYPE000004,민락초등학교,경기,의정부시,37417,0,7123,10964,15000000
2022,LIBTYPE000004,발곡초등학교,경기,의정부시,21272,0,10249,14446,12000000
2022,LIBTYPE000004,배영초등학교,경기,의정부시,19713,1,5529,8742,12000000
2022,LIBTYPE000004,새말초등학교,경기,의정부시,23240,1,4581,6989,14800000
2022,LIBTYPE000004,솔뫼초등학교,경기,의정부시,22026,1,5152,7903,12610000
2022,LIBTYPE000004,훈민초등학교,경기,의정부시,9386,1,270,798,15429000
2022,LIBTYPE000004,송양초등학교,경기,의정부시,19982,0,12884,21186,17000000
2022,LIBTYPE000004,신동초등학교,경기,의정부시,21959,0,5675,8729,11880000
2022,LIBTYPE000004,어룡초등학교,경기,의정부시,19565,0,3374,5264,9600000
2022,LIBTYPE000004,오동초등학교,경기,의정부시,24214,0,8762,17365,12471000
2022,LIBTYPE000004,의순초등학교,경기,의정부시,29448,0,7560,9593,12865000
2022,LIBTYPE000004,의정부초등학교,경기,의정부시,20160,0,4697,6317,10702000
2022,LIBTYPE000004,의정부부용초등학교,경기,의정부시,22687,1,12842,25131,16000000
2022,LIBTYPE000004,의정부서초등학교,경기,의정부시,23324,1,5863,7583,12500000
2022,LIBTYPE000004,의정부신곡초등학교,경기,의정부시,25339,1,15218,26110,13800000
2022,LIBTYPE000004,의정부용현초등학교,경기,의정부시,22179,1,5435,8476,13200000
2022,LIBTYPE000004,의정부장암초등학교,경기,의정부시,12290,0,5370,7175,9000000
2022,LIBTYPE000004,의정부중앙초등학교,경기,의정부시,20182,1,6034,9129,11594000
2022,LIBTYPE000004,의정부청룡초등학교,경기,의정부시,29753,0,3605,6956,11000000
2022,LIBTYPE000004,의정부호동초등학교,경기,의정부시,30396,0,1259,5197,21311000
2022,LIBTYPE000004,의정부효자초등학교,경기,의정부시,20724,0,10467,20864,12400000
2022,LIBTYPE000004,호암초등학교,경기,의정부시,16852,1,2929,5588,14200000
2022,LIBTYPE000004,회룡초등학교,경기,의정부시,21428,0,5771,7301,12000000
2022,LIBTYPE000004,의정부호원초등학교,경기,의정부시,30373,0,12283,19212,15000000
2022,LIBTYPE000004,버들개초등학교,경기,의정부시,21255,1,10107,14340,10000000
2022,LIBTYPE000004,삼현초등학교,경기,의정부시,12669,1,7783,10362,20650000
2022,LIBTYPE000004,송양중학교,경기,의정부시,10750,0,1523,2154,18400000
2022,LIBTYPE000004,금오중학교,경기,의정부시,17187,0,1297,2486,12500000
2022,LIBTYPE000004,민락중학교,경기,의정부시,16795,0,1375,3731,13950000
2022,LIBTYPE000004,발곡중학교,경기,의정부시,21887,1,4315,7047,15458000
2022,LIBTYPE000004,부용중학교,경기,의정부시,18859,1,2833,3714,15000000
2022,LIBTYPE000004,신곡중학교,경기,의정부시,18717,0,1836,2979,14000000
2022,LIBTYPE000004,다온중학교,경기,의정부시,14913,1,1157,1719,11561000
2022,LIBTYPE000004,경민여자중학교,경기,의정부시,15954,0,631,1104,10126000
2022,LIBTYPE000004,의정부여자중학교,경기,의정부시,17309,0,1240,2033,10700000
2022,LIBTYPE000004,의정부중학교,경기,의정부시,20151,1,1003,1243,11000000
2022,LIBTYPE000004,천보중학교,경기,의정부시,28866,1,369,2086,16000000
2022,LIBTYPE000004,충의중학교,경기,의정부시,19141,0,1658,3512,17875000
2022,LIBTYPE000004,호원중학교,경기,의정부시,20327,1,955,1369,15200000
2022,LIBTYPE000004,효자중학교,경기,의정부시,16728,0,977,1438,14629000
2022,LIBTYPE000004,회룡중학교,경기,의정부시,16494,0,1451,2625,14800000
2022,LIBTYPE000004,녹양중학교,경기,의정부시,16109,0,2573,5126,11454000
2022,LIBTYPE000004,동암중학교,경기,의정부시,15654,0,1123,1862,14076000
2022,LIBTYPE000004,솔뫼중학교,경기,의정부시,15920,1,1014,1816,12000000
2022,LIBTYPE000004,경민중학교,경기,의정부시,12557,0,1405,2057,11000000
2022,LIBTYPE000004,한빛고등학교,경기,파주시,16178,2,1657,2224,21621000
2022,LIBTYPE000004,한민고등학교,경기,파주시,20337,1,4941,8015,5000000
2022,LIBTYPE000004,동패고등학교,경기,파주시,16890,0,1908,5199,12600000
2022,LIBTYPE000004,교하고등학교,경기,파주시,21272,0,1103,1477,16000000
2022,LIBTYPE000004,금촌고등학교,경기,파주시,21247,0,2090,3146,12000000
2022,LIBTYPE000004,문산고등학교,경기,파주시,16249,0,699,936,10000000
2022,LIBTYPE000004,봉일천고등학교,경기,파주시,16660,0,860,1179,9000000
2022,LIBTYPE000004,삼광고등학교,경기,파주시,20035,0,152,328,4000000
2022,LIBTYPE000004,운정고등학교,경기,파주시,13304,0,3809,6074,20700000
2022,LIBTYPE000004,율곡고등학교,경기,파주시,9883,1,1149,1460,10000000
2022,LIBTYPE000004,지산고등학교,경기,파주시,12741,0,2964,5342,28000000
2022,LIBTYPE000004,파주고등학교,경기,파주시,14488,0,1085,1640,4000000
2022,LIBTYPE000004,세경고등학교,경기,파주시,22212,1,608,859,5773000
2022,LIBTYPE000004,경기세무고등학교,경기,파주시,11551,1,665,1917,9136000
2022,LIBTYPE000004,문산제일고등학교,경기,파주시,18533,1,2364,4028,20280000
2022,LIBTYPE000004,광탄고등학교,경기,파주시,1748,1,987,1441,12200000
2022,LIBTYPE000004,문산수억고등학교,경기,파주시,15296,1,1122,1515,13920000
2022,LIBTYPE000004,파주여자고등학교,경기,파주시,15660,0,847,1296,13400000
2022,LIBTYPE000004,가온초등학교,경기,파주시,23833,0,18168,26473,17138000
2022,LIBTYPE000004,자유초등학교,경기,파주시,15547,1,1121,1512,16500000
2022,LIBTYPE000004,갈현초등학교,경기,파주시,11716,0,1450,2103,7400000
2022,LIBTYPE000004,검산초등학교,경기,파주시,16512,0,5582,7470,11190000
2022,LIBTYPE000004,교하초등학교,경기,파주시,17891,0,3978,5874,6628000
2022,LIBTYPE000004,운정초등학교,경기,파주시,18197,1,9809,15564,15800000
2022,LIBTYPE000004,군내초등학교,경기,파주시,13791,0,88,176,6477000
2022,LIBTYPE000004,산내초등학교,경기,파주시,18363,1,23217,34894,24900000
2022,LIBTYPE000004,금신초등학교,경기,파주시,23684,0,5657,7671,13410000
2022,LIBTYPE000004,금촌초등학교,경기,파주시,21138,1,4774,5843,12000000
2022,LIBTYPE000004,능안초등학교,경기,파주시,18852,0,2555,3420,7048000
2022,LIBTYPE000004,덕암초등학교,경기,파주시,11339,0,213,796,7299000
2022,LIBTYPE000004,도마산초등학교,경기,파주시,5837,1,1247,2309,6400000
2022,LIBTYPE000004,두일초등학교,경기,파주시,17656,0,7562,10250,12700000
2022,LIBTYPE000004,마정초등학교,경기,파주시,13073,0,2648,5404,7300000
2022,LIBTYPE000004,마지초등학교,경기,파주시,16791,0,4348,6806,7660000
2022,LIBTYPE000004,문발초등학교,경기,파주시,17256,0,4810,6320,12000000
2022,LIBTYPE000004,문산초등학교,경기,파주시,18447,0,6295,8508,10000000
2022,LIBTYPE000004,문산동초등학교,경기,파주시,20446,1,7479,11101,18100000
2022,LIBTYPE000004,봉일천초등학교,경기,파주시,23176,0,9374,15204,13200000
2022,LIBTYPE000004,삼성초등학교,경기,파주시,13414,1,2547,4350,7000000
2022,LIBTYPE000004,새금초등학교,경기,파주시,19316,1,7555,9689,12000000
2022,LIBTYPE000004,파주송화초등학교,경기,파주시,24916,0,4063,5682,14100000
2022,LIBTYPE000004,석곶초등학교,경기,파주시,19064,0,5136,8519,16000000
2022,LIBTYPE000004,신산초등학교,경기,파주시,17196,1,4258,7583,8567000
2022,LIBTYPE000004,심학초등학교,경기,파주시,13590,0,385,1008,7598000
2022,LIBTYPE000004,연풍초등학교,경기,파주시,10987,1,8000,10156,7967000
2022,LIBTYPE000004,영도초등학교,경기,파주시,15549,1,1946,2542,6760000
2022,LIBTYPE000004,산들초등학교,경기,파주시,7677,1,13254,23665,13842000
2022,LIBTYPE000004,와석초등학교,경기,파주시,19759,0,10063,16723,22000000
2022,LIBTYPE000004,용미초등학교,경기,파주시,11307,1,1486,4172,6572000
2022,LIBTYPE000004,용연초등학교,경기,파주시,12137,1,450,700,7488000
2022,LIBTYPE000004,웅담초등학교,경기,파주시,8518,1,251,355,7400000
2022,LIBTYPE000004,대성동초등학교,경기,파주시,8223,0,543,1509,6564000
2022,LIBTYPE000004,월롱초등학교,경기,파주시,13998,0,730,1020,7100000
2022,LIBTYPE000004,장파초등학교,경기,파주시,14352,1,1532,3443,6550000
2022,LIBTYPE000004,적서초등학교,경기,파주시,12029,1,1260,1968,7000000
2022,LIBTYPE000004,적암초등학교,경기,파주시,12392,0,1350,2785,6200000
2022,LIBTYPE000004,지산초등학교,경기,파주시,23774,0,1214,1839,19600000
2022,LIBTYPE000004,천현초등학교,경기,파주시,19145,0,2348,3362,10140000
2022,LIBTYPE000004,청석초등학교,경기,파주시,19736,1,11692,17124,13522000
2022,LIBTYPE000004,청암초등학교,경기,파주시,19871,0,17118,26877,16000000
2022,LIBTYPE000004,탄현초등학교,경기,파주시,14713,1,1734,2595,6618000
2022,LIBTYPE000004,통일초등학교,경기,파주시,20763,0,4978,10618,10400000
2022,LIBTYPE000004,파양초등학교,경기,파주시,11445,1,2567,3547,6800000
2022,LIBTYPE000004,파주대원초등학교,경기,파주시,17288,0,5487,7717,10630000
2022,LIBTYPE000004,초롱초등학교,경기,파주시,4397,1,1516,2806,8000000
2022,LIBTYPE000004,파주와동초등학교,경기,파주시,20901,1,15504,26490,15600000
2022,LIBTYPE000004,파주초등학교,경기,파주시,13985,0,1512,2298,8741000
2022,LIBTYPE000004,파평초등학교,경기,파주시,12144,0,1025,9791,8500000
2022,LIBTYPE000004,동패초등학교,경기,파주시,18568,0,5519,11370,22471000
2022,LIBTYPE000004,다율초등학교,경기,파주시,0,1,0,0,9800000
2022,LIBTYPE000004,임진초등학교,경기,파주시,18396,1,6463,9135,14122000
2022,LIBTYPE000004,금화초등학교,경기,파주시,24193,0,8491,15633,14000000
2022,LIBTYPE000004,금향초등학교,경기,파주시,18206,0,17249,26543,14650000
2022,LIBTYPE000004,금릉초등학교,경기,파주시,27168,1,9232,15699,10000000
2022,LIBTYPE000004,운광초등학교,경기,파주시,16919,0,14375,19580,24000000
2022,LIBTYPE000004,한가람초등학교,경기,파주시,22235,0,3702,8479,23200000
2022,LIBTYPE000004,한빛초등학교,경기,파주시,23174,1,9342,11311,20000000
2022,LIBTYPE000004,해솔초등학교,경기,파주시,18046,0,82,1190,17750000
2022,LIBTYPE000004,한가람중학교,경기,파주시,17359,0,2636,3476,15000000
2022,LIBTYPE000004,선유중학교,경기,파주시,10943,1,1188,1557,13702000
2022,LIBTYPE000004,법원여자중학교,경기,파주시,13388,0,902,1996,8000000
2022,LIBTYPE000004,금릉중학교,경기,파주시,23002,1,2040,3471,18000000
2022,LIBTYPE000004,교하중학교,경기,파주시,22440,0,2045,4422,16308000
2022,LIBTYPE000004,산내중학교,경기,파주시,13835,1,2767,4756,18000000
2022,LIBTYPE000004,산들중학교,경기,파주시,3119,1,564,955,25000000
2022,LIBTYPE000004,운정중학교,경기,파주시,6888,1,3004,5169,32000000
2022,LIBTYPE000004,금촌중학교,경기,파주시,23368,0,1288,2116,15600000
2022,LIBTYPE000004,문산북중학교,경기,파주시,12377,1,1319,1910,12000000
2022,LIBTYPE000004,두일중학교,경기,파주시,20748,1,2042,6503,16000000
2022,LIBTYPE000004,문산중학교,경기,파주시,22931,0,2063,3352,20000000
2022,LIBTYPE000004,봉일천중학교,경기,파주시,17460,0,1473,3290,15500000
2022,LIBTYPE000004,탄현중학교,경기,파주시,16315,0,1581,2928,12000000
2022,LIBTYPE000004,어유중학교,경기,파주시,12138,1,420,1205,5400000
2022,LIBTYPE000004,지산중학교,경기,파주시,20837,0,299,620,20174000
2022,LIBTYPE000004,파평중학교,경기,파주시,12088,0,510,842,7600000
2022,LIBTYPE000004,심학중학교,경기,파주시,0,1,0,0,10000000
2022,LIBTYPE000004,문산수억중학교,경기,파주시,9592,1,1115,1230,12518000
2022,LIBTYPE000004,삼광중학교,경기,파주시,20035,0,359,530,4000000
2022,LIBTYPE000004,율곡중학교,경기,파주시,11241,1,919,1747,6000000
2022,LIBTYPE000004,파주광일중학교,경기,파주시,10361,1,751,3219,8470000
2022,LIBTYPE000004,파주중학교,경기,파주시,9859,0,479,646,7686000
2022,LIBTYPE000004,한빛중학교,경기,파주시,19548,1,1899,2599,18000000
2022,LIBTYPE000004,동패중학교,경기,파주시,17484,1,1318,1847,22000000
2022,LIBTYPE000004,해솔중학교,경기,파주시,15877,0,1507,2224,15680000
2022,LIBTYPE000004,동두천고등학교,경기,동두천시,8224,1,337,458,7000000
2022,LIBTYPE000004,보영여자고등학교,경기,동두천시,19422,0,1232,1903,13523000
2022,LIBTYPE000004,신흥고등학교,경기,동두천시,11819,1,706,956,11500000
2022,LIBTYPE000004,동두천외국어고등학교,경기,동두천시,20654,1,1147,1591,10000000
2022,LIBTYPE000004,한국문화영상고등학교,경기,동두천시,7631,1,303,1529,7000000
2022,LIBTYPE000004,동두천중앙고등학교,경기,동두천시,18807,0,1056,1686,16000000
2022,LIBTYPE000004,동두천초등학교,경기,동두천시,16961,0,825,3164,6600000
2022,LIBTYPE000004,동보초등학교,경기,동두천시,10237,0,6320,12398,7360000
2022,LIBTYPE000004,보산초등학교,경기,동두천시,17952,0,294,479,6160000
2022,LIBTYPE000004,사동초등학교,경기,동두천시,15402,1,2680,15301,12800000
2022,LIBTYPE000004,생연초등학교,경기,동두천시,20599,1,4067,6311,9016000
2022,LIBTYPE000004,소요초등학교,경기,동두천시,13552,0,1703,3514,6216000
2022,LIBTYPE000004,지행초등학교,경기,동두천시,27711,0,9929,16450,19500000
2022,LIBTYPE000004,동두천신천초등학교,경기,동두천시,23530,1,8350,14798,12200000
2022,LIBTYPE000004,동두천송내초등학교,경기,동두천시,19227,0,6195,7253,11200000
2022,LIBTYPE000004,탑동초등학교,경기,동두천시,7484,1,672,4822,6000000
2022,LIBTYPE000004,이담초등학교,경기,동두천시,23084,0,4131,6319,16000000
2022,LIBTYPE000004,생연중학교,경기,동두천시,19525,0,3823,5901,10000000
2022,LIBTYPE000004,송내중앙중학교,경기,동두천시,17025,0,1635,2489,11580000
2022,LIBTYPE000004,동두천여자중학교,경기,동두천시,10968,1,1903,3668,5000000
2022,LIBTYPE000004,동두천중학교,경기,동두천시,10095,1,1052,1221,4000000
2022,LIBTYPE000004,보영여자중학교,경기,동두천시,13334,0,3791,6386,10500000
2022,LIBTYPE000004,신흥중학교,경기,동두천시,10502,1,770,1335,10409000
2022,LIBTYPE000004,덕현고등학교,경기,양주시,16744,0,1859,2996,15480000
2022,LIBTYPE000004,덕계고등학교,경기,양주시,15449,1,1754,2823,13000000
2022,LIBTYPE000004,덕정고등학교,경기,양주시,20483,0,1578,2459,12800000
2022,LIBTYPE000004,양주고등학교,경기,양주시,23605,0,836,1519,15000000
2022,LIBTYPE000004,양주백석고등학교,경기,양주시,20763,0,1778,2531,20200000
2022,LIBTYPE000004,옥빛고등학교,경기,양주시,3250,1,341,533,15000000
2022,LIBTYPE000004,옥정고등학교,경기,양주시,11859,1,182,641,18300000
2022,LIBTYPE000004,한국외식과학고등학교,경기,양주시,20576,1,724,1193,11962000
2022,LIBTYPE000004,만송초등학교,경기,양주시,21180,0,8094,8094,14000000
2022,LIBTYPE000004,율빛초등학교,경기,양주시,4449,1,4890,7449,15700000
2022,LIBTYPE000004,옥정초등학교,경기,양주시,13324,1,9251,15827,30000000
2022,LIBTYPE000004,옥빛초등학교,경기,양주시,8239,1,12460,23098,21000000
2022,LIBTYPE000004,율정초등학교,경기,양주시,13911,1,10357,14374,14000000
2022,LIBTYPE000004,가납초등학교,경기,양주시,16528,0,2077,3320,15400000
2022,LIBTYPE000004,고암초등학교,경기,양주시,19351,1,2268,3496,9000000
2022,LIBTYPE000004,남면초등학교,경기,양주시,15808,0,2683,4613,8360000
2022,LIBTYPE000004,덕도초등학교,경기,양주시,13232,0,859,1210,5400000
2022,LIBTYPE000004,덕정초등학교,경기,양주시,13458,0,2550,4036,9200000
2022,LIBTYPE000004,봉암초등학교,경기,양주시,15088,1,306,402,6400000
2022,LIBTYPE000004,남면초등학교양덕분교장,경기,양주시,1021,0,201,245,6600000
2022,LIBTYPE000004,산북초등학교,경기,양주시,16693,0,2000,3282,5500000
2022,LIBTYPE000004,삼상초등학교,경기,양주시,11607,1,2258,3654,5800000
2022,LIBTYPE000004,상수초등학교,경기,양주시,11707,1,7,7,2120000
2022,LIBTYPE000004,상패초등학교,경기,양주시,12936,1,1203,1884,6380000
2022,LIBTYPE000004,양주덕현초등학교,경기,양주시,24594,0,3915,6287,16500000
2022,LIBTYPE000004,송추초등학교,경기,양주시,12093,0,3302,4778,8200000
2022,LIBTYPE000004,양주덕산초등학교,경기,양주시,20421,0,4084,4596,9874000
2022,LIBTYPE000004,양주백석초등학교,경기,양주시,15307,0,347,399,8100000
2022,LIBTYPE000004,연곡초등학교,경기,양주시,14259,0,705,1299,3500000
2022,LIBTYPE000004,유양초등학교,경기,양주시,6259,1,845,1114,6274000
2022,LIBTYPE000004,은봉초등학교,경기,양주시,25072,0,749,1104,10080000
2022,LIBTYPE000004,은현초등학교,경기,양주시,15085,1,634,1024,6000000
2022,LIBTYPE000004,천보초등학교,경기,양주시,10692,1,4094,4811,6260000
2022,LIBTYPE000004,칠봉초등학교,경기,양주시,19912,0,5034,10493,12000000
2022,LIBTYPE000004,회정초등학교,경기,양주시,20068,0,6886,9460,8300000
2022,LIBTYPE000004,회천초등학교,경기,양주시,24620,1,5273,8029,18540000
2022,LIBTYPE000004,효촌초등학교,경기,양주시,8232,1,1356,1842,4500000
